symbol,factor,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
AMZN,slow_k,12,70,0.001,-0.0043,-0.0212,0.0018,0.4582,17.0,11.0,0.6470999999999999,4.9,-0.09,-0.3486,-0.5615
AMZN,slow_k,12,71,0.001,-0.0043,-0.0212,0.0018,0.4582,17.0,11.0,0.6470999999999999,4.9,-0.09,-0.3486,-0.5615
AMZN,slow_k,12,72,0.001,-0.0043,-0.0212,0.0018,0.4582,17.0,11.0,0.6470999999999999,4.9,-0.09,-0.3486,-0.5615
AMZN,slow_k,12,73,0.001,-0.0043,-0.0212,0.0018,0.4582,17.0,11.0,0.6470999999999999,4.9,-0.09,-0.3486,-0.5615
AMZN,slow_k,12,74,0.001,-0.0042,-0.0208,0.0018,0.4582,17.0,11.0,0.6470999999999999,4.9,-0.09,-0.3486,-0.5615
AMZN,slow_k,12,75,0.001,0.008,0.0403,0.0054,0.4582,17.0,11.0,0.6470999999999999,4.9,-0.05,-0.34509999999999996,-0.5615
AMZN,slow_k,12,76,0.001,0.008199999999999999,0.0409,0.0055000000000000005,0.4582,17.0,11.0,0.6470999999999999,4.9,-0.05,-0.34509999999999996,-0.5615
AMZN,slow_k,12,77,0.001,0.016399999999999998,0.0836,0.0078000000000000005,0.4582,17.0,12.0,0.7059000000000001,4.9,-0.01,-0.34509999999999996,-0.5615
AMZN,slow_k,12,78,0.001,0.025699999999999997,0.1332,0.0106,0.4582,17.0,12.0,0.7059000000000001,4.9,0.02,-0.34509999999999996,-0.5615
AMZN,slow_k,12,79,0.001,0.024,0.1243,0.0101,0.4582,17.0,13.0,0.7646999999999999,4.9,0.02,-0.34509999999999996,-0.5615
AMZN,slow_k,12,80,0.001,0.0091,0.0458,0.0063,0.4582,17.0,13.0,0.7646999999999999,4.9,-0.04,-0.34950000000000003,-0.5615
AMZN,slow_k,12,81,0.001,-0.0116,-0.0559,0.0,0.4582,16.0,12.0,0.75,4.9,-0.11,-0.34950000000000003,-0.5615
AMZN,slow_k,12,82,0.001,-0.0116,-0.0559,0.0,0.4582,16.0,12.0,0.75,4.9,-0.11,-0.34950000000000003,-0.5615
AMZN,slow_k,12,83,0.001,-0.0046,-0.0225,0.0022,0.4582,16.0,12.0,0.75,4.9,-0.08,-0.34950000000000003,-0.5615
AMZN,slow_k,12,84,0.001,0.033,0.174,0.014499999999999999,0.4582,16.0,12.0,0.75,4.9,0.04,-0.34159999999999996,-0.5615
AMZN,slow_k,12,85,0.001,0.0356,0.1883,0.0151,0.4582,16.0,12.0,0.75,4.9,0.05,-0.34159999999999996,-0.5615
AMZN,slow_k,12,86,0.001,0.0356,0.1883,0.0151,0.4582,16.0,12.0,0.75,4.9,0.05,-0.34159999999999996,-0.5615
AMZN,slow_k,12,87,0.001,0.0441,0.23739999999999997,0.0177,0.4582,16.0,12.0,0.75,4.9,0.08,-0.34159999999999996,-0.5615
AMZN,slow_k,12,88,0.001,-0.0083,-0.0403,0.0051,0.4582,15.0,11.0,0.7333,4.9,-0.09,-0.4645,-0.5615
AMZN,slow_k,12,89,0.001,-0.0003,-0.0013,0.008,0.4582,15.0,11.0,0.7333,4.9,-0.07,-0.4645,-0.5615
AMZN,slow_k,12,90,0.001,-0.0279,-0.1303,-0.002,0.4582,14.0,10.0,0.7143,4.9,-0.15,-0.4799,-0.5615
AMZN,slow_k,13,60,0.001,0.018000000000000002,0.0919,0.0068000000000000005,0.4582,22.0,15.0,0.6818000000000001,4.9,-0.01,-0.34159999999999996,-0.5615
AMZN,slow_k,13,61,0.001,0.0217,0.1116,0.0075,0.4582,22.0,15.0,0.6818000000000001,4.9,0.01,-0.34159999999999996,-0.5615
AMZN,slow_k,13,62,0.001,0.0177,0.0907,0.0066,0.4582,22.0,15.0,0.6818000000000001,4.9,-0.01,-0.34159999999999996,-0.5615
AMZN,slow_k,13,63,0.001,0.0159,0.081,0.006500000000000001,0.4582,21.0,15.0,0.7143,4.9,-0.02,-0.34159999999999996,-0.5615
AMZN,slow_k,13,64,0.001,0.0183,0.09390000000000001,0.006999999999999999,0.4582,21.0,15.0,0.7143,4.9,-0.01,-0.34159999999999996,-0.5615
AMZN,slow_k,13,65,0.001,0.0008,0.0040999999999999995,0.0029,0.4582,20.0,13.0,0.65,4.9,-0.07,-0.35979999999999995,-0.5615
AMZN,slow_k,13,66,0.001,-0.0037,-0.0182,0.0019,0.4582,20.0,13.0,0.65,4.9,-0.09,-0.35979999999999995,-0.5615
AMZN,slow_k,13,67,0.001,0.0141,0.0717,0.0066,0.4582,20.0,13.0,0.65,4.9,-0.02,-0.3486,-0.5615
AMZN,slow_k,13,68,0.001,0.0184,0.0944,0.0077,0.4582,20.0,13.0,0.65,4.9,-0.01,-0.3486,-0.5615
AMZN,slow_k,13,69,0.001,0.0184,0.0944,0.0077,0.4582,20.0,13.0,0.65,4.9,-0.01,-0.3486,-0.5615
AMZN,slow_k,13,70,0.001,0.0184,0.0944,0.0077,0.4582,20.0,13.0,0.65,4.9,-0.01,-0.3486,-0.5615
AMZN,slow_k,13,71,0.001,0.0184,0.0944,0.0077,0.4582,20.0,13.0,0.65,4.9,-0.01,-0.3486,-0.5615
AMZN,slow_k,13,72,0.001,0.0184,0.0944,0.0077,0.4582,20.0,13.0,0.65,4.9,-0.01,-0.3486,-0.5615
AMZN,slow_k,13,73,0.001,0.0184,0.0944,0.0077,0.4582,20.0,13.0,0.65,4.9,-0.01,-0.3486,-0.5615
AMZN,slow_k,13,74,0.001,0.018500000000000003,0.0949,0.0077,0.4582,20.0,13.0,0.65,4.9,-0.01,-0.3486,-0.5615
AMZN,slow_k,13,75,0.001,0.0311,0.1631,0.0108,0.4582,20.0,13.0,0.65,4.9,0.04,-0.34509999999999996,-0.5615
AMZN,slow_k,13,76,0.001,0.031200000000000002,0.1638,0.0108,0.4582,20.0,13.0,0.65,4.9,0.04,-0.34509999999999996,-0.5615
AMZN,slow_k,13,77,0.001,0.0349,0.1848,0.011699999999999999,0.4582,20.0,14.0,0.7,4.9,0.05,-0.34509999999999996,-0.5615
AMZN,slow_k,13,78,0.001,0.0472,0.2557,0.0148,0.4582,20.0,14.0,0.7,4.9,0.1,-0.34509999999999996,-0.5615
AMZN,slow_k,13,79,0.001,0.0455,0.2458,0.0143,0.4582,20.0,15.0,0.75,4.9,0.09,-0.34509999999999996,-0.5615
AMZN,slow_k,13,80,0.001,0.030299999999999997,0.1588,0.011200000000000002,0.4582,20.0,15.0,0.75,4.9,0.03,-0.34950000000000003,-0.5615
AMZN,slow_k,13,81,0.001,0.0034000000000000002,0.0167,0.0045000000000000005,0.4582,19.0,14.0,0.7368000000000001,4.9,-0.05,-0.34950000000000003,-0.5615
AMZN,slow_k,13,82,0.001,0.0034000000000000002,0.0167,0.0045000000000000005,0.4582,19.0,14.0,0.7368000000000001,4.9,-0.05,-0.34950000000000003,-0.5615
AMZN,slow_k,13,83,0.001,0.015700000000000002,0.0802,0.0078000000000000005,0.4582,19.0,14.0,0.7368000000000001,4.9,-0.01,-0.34950000000000003,-0.5615
AMZN,slow_k,13,84,0.001,0.0659,0.3704,0.021,0.4582,19.0,15.0,0.7895,4.9,0.14,-0.34159999999999996,-0.5615
AMZN,slow_k,13,85,0.001,0.06849999999999999,0.3872,0.0215,0.4582,19.0,15.0,0.7895,4.9,0.15,-0.34159999999999996,-0.5615
AMZN,slow_k,13,86,0.001,0.057699999999999994,0.3188,0.019799999999999998,0.4582,18.0,14.0,0.7778,4.9,0.12,-0.34159999999999996,-0.5615
AMZN,slow_k,13,87,0.001,0.0663,0.3732,0.0222,0.4582,18.0,14.0,0.7778,4.9,0.14,-0.34159999999999996,-0.5615
AMZN,slow_k,13,88,0.001,0.0129,0.06509999999999999,0.0113,0.4582,17.0,13.0,0.7646999999999999,4.9,-0.02,-0.4645,-0.5615
AMZN,slow_k,13,89,0.001,0.021,0.10830000000000001,0.0138,0.4582,17.0,13.0,0.7646999999999999,4.9,0.0,-0.4645,-0.5615
AMZN,slow_k,13,90,0.001,-0.011899999999999999,-0.0574,0.0037,0.4582,16.0,12.0,0.75,4.9,-0.09,-0.4799,-0.5615
AMZN,slow_k,14,60,0.001,0.0043,0.0213,0.0039000000000000003,0.4582,23.0,15.0,0.6522,4.9,-0.06,-0.34159999999999996,-0.5615
AMZN,slow_k,14,61,0.001,0.0079,0.0397,0.0046,0.4582,23.0,15.0,0.6522,4.9,-0.05,-0.34159999999999996,-0.5615
AMZN,slow_k,14,62,0.001,0.0040999999999999995,0.0202,0.0038,0.4582,23.0,15.0,0.6522,4.9,-0.06,-0.34159999999999996,-0.5615
AMZN,slow_k,14,63,0.001,0.0022,0.0111,0.0034999999999999996,0.4582,22.0,15.0,0.6818000000000001,4.9,-0.07,-0.34159999999999996,-0.5615
AMZN,slow_k,14,64,0.001,0.004699999999999999,0.0232,0.0040999999999999995,0.4582,22.0,15.0,0.6818000000000001,4.9,-0.06,-0.34159999999999996,-0.5615
AMZN,slow_k,14,65,0.001,-0.0126,-0.0608,0.0,0.4582,21.0,13.0,0.619,4.9,-0.12,-0.359,-0.5615
AMZN,slow_k,14,66,0.001,-0.0171,-0.0817,-0.001,0.4582,21.0,13.0,0.619,4.9,-0.13,-0.359,-0.5615
AMZN,slow_k,14,67,0.001,0.0005,0.0024,0.0034000000000000002,0.4582,21.0,13.0,0.619,4.9,-0.07,-0.3478,-0.5615
AMZN,slow_k,14,68,0.001,0.004699999999999999,0.0236,0.0044,0.4582,21.0,13.0,0.619,4.9,-0.06,-0.3478,-0.5615
AMZN,slow_k,14,69,0.001,0.0085,0.042699999999999995,0.0053,0.4582,21.0,13.0,0.619,4.9,-0.04,-0.3478,-0.5615
AMZN,slow_k,14,70,0.001,0.0085,0.042699999999999995,0.0053,0.4582,21.0,13.0,0.619,4.9,-0.04,-0.3478,-0.5615
AMZN,slow_k,14,71,0.001,0.0085,0.042699999999999995,0.0053,0.4582,21.0,13.0,0.619,4.9,-0.04,-0.3478,-0.5615
AMZN,slow_k,14,72,0.001,0.0085,0.042699999999999995,0.0053,0.4582,21.0,13.0,0.619,4.9,-0.04,-0.3478,-0.5615
AMZN,slow_k,14,73,0.001,0.0085,0.042699999999999995,0.0053,0.4582,21.0,13.0,0.619,4.9,-0.04,-0.3478,-0.5615
AMZN,slow_k,14,74,0.001,0.0086,0.0432,0.0054,0.4582,21.0,13.0,0.619,4.9,-0.04,-0.3478,-0.5615
AMZN,slow_k,14,75,0.001,0.021,0.1082,0.0083,0.4582,21.0,13.0,0.619,4.9,0.0,-0.3442,-0.5615
AMZN,slow_k,14,76,0.001,0.021099999999999997,0.10880000000000001,0.0083,0.4582,21.0,13.0,0.619,4.9,0.0,-0.3442,-0.5615
AMZN,slow_k,14,77,0.001,0.0248,0.1288,0.0092,0.4582,21.0,14.0,0.6667000000000001,4.9,0.02,-0.3442,-0.5615
AMZN,slow_k,14,78,0.001,0.037000000000000005,0.19640000000000002,0.012,0.4582,21.0,15.0,0.7143,4.9,0.06,-0.3442,-0.5615
AMZN,slow_k,14,79,0.001,0.0353,0.1869,0.0116,0.4582,21.0,16.0,0.7619,4.9,0.05,-0.3442,-0.5615
AMZN,slow_k,14,80,0.001,0.0203,0.1041,0.0086,0.4582,21.0,16.0,0.7619,4.9,0.0,-0.3486,-0.5615
AMZN,slow_k,14,81,0.001,0.0078000000000000005,0.0393,0.0059,0.4582,20.0,15.0,0.75,4.9,-0.04,-0.3486,-0.5615
AMZN,slow_k,14,82,0.001,0.0078000000000000005,0.0393,0.0059,0.4582,20.0,15.0,0.75,4.9,-0.04,-0.3486,-0.5615
AMZN,slow_k,14,83,0.001,0.0203,0.1042,0.0091,0.4582,20.0,15.0,0.75,4.9,0.0,-0.3486,-0.5615
AMZN,slow_k,14,84,0.001,0.0707,0.4008,0.0216,0.4582,20.0,16.0,0.8,4.9,0.16,-0.34159999999999996,-0.5615
AMZN,slow_k,14,85,0.001,0.0733,0.418,0.022000000000000002,0.4582,20.0,16.0,0.8,4.9,0.16,-0.34159999999999996,-0.5615
AMZN,slow_k,14,86,0.001,0.0666,0.37479999999999997,0.0215,0.4582,19.0,15.0,0.7895,4.9,0.14,-0.34159999999999996,-0.5615
AMZN,slow_k,14,87,0.001,0.0754,0.4315,0.023700000000000002,0.4582,19.0,15.0,0.7895,4.9,0.17,-0.34159999999999996,-0.5615
AMZN,slow_k,14,88,0.001,0.021400000000000002,0.1103,0.013500000000000002,0.4582,18.0,14.0,0.7778,4.9,0.0,-0.46380000000000005,-0.5615
