symbol,factor,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
TSLA,slow_k,10,60,0.001,0.0297,0.1553,0.0161,2.3625,18.0,12.0,0.6667000000000001,4.9,0.03,-0.4562,-0.7363
TSLA,slow_k,10,61,0.001,0.0297,0.1553,0.0161,2.3625,18.0,12.0,0.6667000000000001,4.9,0.03,-0.4562,-0.7363
TSLA,slow_k,10,62,0.001,0.0297,0.1553,0.0161,2.3625,18.0,12.0,0.6667000000000001,4.9,0.03,-0.4562,-0.7363
TSLA,slow_k,10,63,0.001,0.0297,0.1553,0.0161,2.3625,18.0,12.0,0.6667000000000001,4.9,0.03,-0.4562,-0.7363
TSLA,slow_k,10,64,0.001,0.028900000000000002,0.15109999999999998,0.0159,2.3625,18.0,12.0,0.6667000000000001,4.9,0.02,-0.4562,-0.7363
TSLA,slow_k,10,65,0.001,0.044000000000000004,0.2366,0.0191,2.3625,18.0,12.0,0.6667000000000001,4.9,0.06,-0.4562,-0.7363
TSLA,slow_k,10,66,0.001,0.044000000000000004,0.2366,0.0191,2.3625,18.0,12.0,0.6667000000000001,4.9,0.06,-0.4562,-0.7363
TSLA,slow_k,10,67,0.001,0.0379,0.2016,0.0171,2.3625,18.0,12.0,0.6667000000000001,4.9,0.05,-0.44789999999999996,-0.7363
TSLA,slow_k,10,68,0.001,0.0364,0.1929,0.0166,2.3625,18.0,12.0,0.6667000000000001,4.9,0.04,-0.44789999999999996,-0.7363
TSLA,slow_k,10,69,0.001,0.024300000000000002,0.1258,0.0134,2.3625,18.0,11.0,0.6111,4.9,0.01,-0.4474,-0.7363
TSLA,slow_k,10,70,0.001,0.049,0.2663,0.0212,2.3625,18.0,11.0,0.6111,4.9,0.07,-0.4474,-0.7363
TSLA,slow_k,10,71,0.001,0.0823,0.4777,0.0298,2.3625,18.0,12.0,0.6667000000000001,4.9,0.15,-0.4216,-0.7363
TSLA,slow_k,10,72,0.001,0.08689999999999999,0.5086999999999999,0.031,2.3625,18.0,12.0,0.6667000000000001,4.9,0.16,-0.4216,-0.7363
TSLA,slow_k,10,73,0.001,0.055999999999999994,0.3085,0.0231,2.3625,17.0,11.0,0.6470999999999999,4.9,0.09,-0.4216,-0.7363
TSLA,slow_k,10,74,0.001,0.0951,0.5660000000000001,0.0355,2.3625,17.0,11.0,0.6470999999999999,4.9,0.18,-0.4216,-0.7363
TSLA,slow_k,10,75,0.001,0.0951,0.5660000000000001,0.0355,2.3625,17.0,11.0,0.6470999999999999,4.9,0.18,-0.4216,-0.7363
TSLA,slow_k,10,76,0.001,0.0951,0.5660000000000001,0.0355,2.3625,17.0,11.0,0.6470999999999999,4.9,0.18,-0.4216,-0.7363
TSLA,slow_k,10,77,0.001,0.0951,0.5660000000000001,0.0355,2.3625,17.0,11.0,0.6470999999999999,4.9,0.18,-0.4216,-0.7363
TSLA,slow_k,10,78,0.001,0.09390000000000001,0.5576,0.0352,2.3625,17.0,11.0,0.6470999999999999,4.9,0.17,-0.4241,-0.7363
TSLA,slow_k,10,79,0.001,0.1051,0.6382,0.0379,2.3625,17.0,11.0,0.6470999999999999,4.9,0.19,-0.40149999999999997,-0.7363
TSLA,slow_k,10,80,0.001,0.1005,0.6045,0.0369,2.3625,17.0,11.0,0.6470999999999999,4.9,0.18,-0.40149999999999997,-0.7363
TSLA,slow_k,10,81,0.001,0.0591,0.32789999999999997,0.0287,2.3625,16.0,10.0,0.625,4.9,0.08,-0.5267000000000001,-0.7363
TSLA,slow_k,10,82,0.001,0.071,0.4032,0.0338,2.3625,16.0,10.0,0.625,4.9,0.11,-0.5267000000000001,-0.7363
TSLA,slow_k,10,83,0.001,0.0347,0.1833,0.0329,2.3625,15.0,10.0,0.6667000000000001,4.9,0.03,-0.6188,-0.7363
TSLA,slow_k,10,84,0.001,0.0281,0.1467,0.0311,2.3625,15.0,10.0,0.6667000000000001,4.9,0.02,-0.6188,-0.7363
TSLA,slow_k,10,85,0.001,0.08789999999999999,0.5155,0.046900000000000004,2.3625,15.0,10.0,0.6667000000000001,4.9,0.14,-0.618,-0.7363
TSLA,slow_k,10,86,0.001,0.056600000000000004,0.3126,0.0397,2.3625,14.0,9.0,0.6429,4.9,0.08,-0.618,-0.7363
TSLA,slow_k,10,87,0.001,0.0537,0.2944,0.0384,2.3625,14.0,9.0,0.6429,4.9,0.07,-0.618,-0.7363
TSLA,slow_k,10,88,0.001,0.0537,0.2944,0.0384,2.3625,14.0,9.0,0.6429,4.9,0.07,-0.618,-0.7363
TSLA,slow_k,10,89,0.001,0.021,0.1081,0.0274,2.3625,13.0,9.0,0.6923,4.9,0.0,-0.5831000000000001,-0.7363
TSLA,slow_k,10,90,0.001,0.0416,0.2229,0.0369,2.3625,13.0,9.0,0.6923,4.9,0.04,-0.5831000000000001,-0.7363
TSLA,slow_k,11,60,0.001,-0.0155,-0.0741,0.0034999999999999996,2.3625,18.0,12.0,0.6667000000000001,4.9,-0.09,-0.5193,-0.7363
TSLA,slow_k,11,61,0.001,-0.0155,-0.0741,0.0034999999999999996,2.3625,18.0,12.0,0.6667000000000001,4.9,-0.09,-0.5193,-0.7363
TSLA,slow_k,11,62,0.001,-0.0155,-0.0741,0.0034999999999999996,2.3625,18.0,12.0,0.6667000000000001,4.9,-0.09,-0.5193,-0.7363
TSLA,slow_k,11,63,0.001,-0.0155,-0.0741,0.0034999999999999996,2.3625,18.0,12.0,0.6667000000000001,4.9,-0.09,-0.5193,-0.7363
