symbol,factor,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
NVDA,slow_k,12,83,0.001,0.3333,3.1373,0.0922,14.5044,17.0,15.0,0.8824,4.9,1.03,-0.3015,-0.6636
NVDA,slow_k,12,84,0.001,0.33520000000000005,3.1664,0.0928,14.5044,17.0,15.0,0.8824,4.9,0.93,-0.3015,-0.6636
NVDA,slow_k,12,85,0.001,0.3369,3.1937,0.0935,14.5044,17.0,15.0,0.8824,4.9,0.93,-0.3015,-0.6636
NVDA,slow_k,12,86,0.001,0.3471,3.3537,0.096,14.5044,17.0,15.0,0.8824,4.9,0.96,-0.3015,-0.6636
NVDA,slow_k,12,87,0.001,0.34049999999999997,3.2498,0.09480000000000001,14.5044,17.0,15.0,0.8824,4.9,0.94,-0.3015,-0.6636
NVDA,slow_k,12,88,0.001,0.3218,2.9646,0.0904,14.5044,17.0,15.0,0.8824,4.9,0.83,-0.3015,-0.6636
NVDA,slow_k,12,89,0.001,0.17800000000000002,1.2453,0.06559999999999999,14.5044,14.0,12.0,0.8571,4.9,0.41,-0.4397,-0.6636
NVDA,slow_k,12,90,0.001,0.17800000000000002,1.2453,0.06559999999999999,14.5044,14.0,12.0,0.8571,4.9,0.41,-0.4397,-0.6636
NVDA,slow_k,13,60,0.001,0.22649999999999998,1.7397,0.0504,14.5044,22.0,19.0,0.8636,4.9,0.62,-0.3942,-0.6636
NVDA,slow_k,13,61,0.001,0.2238,1.7108,0.0499,14.5044,22.0,19.0,0.8636,4.9,0.61,-0.3942,-0.6636
NVDA,slow_k,13,62,0.001,0.2339,1.8229,0.0519,14.5044,22.0,19.0,0.8636,4.9,0.64,-0.3942,-0.6636
NVDA,slow_k,13,63,0.001,0.2242,1.7149,0.0499,14.5044,22.0,19.0,0.8636,4.9,0.61,-0.3942,-0.6636
NVDA,slow_k,13,64,0.001,0.18289999999999998,1.2912000000000001,0.044199999999999996,14.5044,21.0,18.0,0.8571,4.9,0.48,-0.4572,-0.6636
NVDA,slow_k,13,65,0.001,0.1864,1.325,0.045,14.5044,21.0,18.0,0.8571,4.9,0.49,-0.4572,-0.6636
NVDA,slow_k,13,66,0.001,0.19030000000000002,1.3632,0.045899999999999996,14.5044,21.0,18.0,0.8571,4.9,0.5,-0.4572,-0.6636
NVDA,slow_k,13,67,0.001,0.1966,1.4254,0.0473,14.5044,21.0,18.0,0.8571,4.9,0.52,-0.4572,-0.6636
NVDA,slow_k,13,68,0.001,0.1923,1.3832,0.0464,14.5044,21.0,17.0,0.8095,4.9,0.5,-0.4572,-0.6636
NVDA,slow_k,13,69,0.001,0.2027,1.4868999999999999,0.048499999999999995,14.5044,21.0,18.0,0.8571,4.9,0.53,-0.4572,-0.6636
NVDA,slow_k,13,70,0.001,0.20800000000000002,1.5422,0.0499,14.5044,21.0,18.0,0.8571,4.9,0.54,-0.4572,-0.6636
NVDA,slow_k,13,71,0.001,0.2231,1.7031,0.053200000000000004,14.5044,21.0,18.0,0.8571,4.9,0.59,-0.4572,-0.6636
NVDA,slow_k,13,72,0.001,0.2705,2.2605,0.062400000000000004,14.5044,21.0,18.0,0.8571,4.9,0.71,-0.3994,-0.6636
NVDA,slow_k,13,73,0.001,0.2733,2.2969999999999997,0.063,14.5044,21.0,18.0,0.8571,4.9,0.72,-0.3994,-0.6636
NVDA,slow_k,13,74,0.001,0.2791,2.3718,0.0641,14.5044,21.0,18.0,0.8571,4.9,0.74,-0.3994,-0.6636
NVDA,slow_k,13,75,0.001,0.2879,2.4876,0.0659,14.5044,21.0,18.0,0.8571,4.9,0.76,-0.3994,-0.6636
NVDA,slow_k,13,76,0.001,0.2879,2.4876,0.0659,14.5044,21.0,18.0,0.8571,4.9,0.76,-0.3994,-0.6636
NVDA,slow_k,13,77,0.001,0.29350000000000004,2.5633,0.0667,14.5044,21.0,18.0,0.8571,4.9,0.78,-0.3994,-0.6636
NVDA,slow_k,13,78,0.001,0.3139,2.8495,0.071,14.5044,21.0,18.0,0.8571,4.9,0.83,-0.3994,-0.6636
NVDA,slow_k,13,79,0.001,0.32270000000000004,2.9783999999999997,0.0727,14.5044,21.0,18.0,0.8571,4.9,0.85,-0.3994,-0.6636
NVDA,slow_k,13,80,0.001,0.32270000000000004,2.9783999999999997,0.0727,14.5044,21.0,18.0,0.8571,4.9,0.85,-0.3994,-0.6636
NVDA,slow_k,13,81,0.001,0.33340000000000003,3.1395,0.0747,14.5044,21.0,18.0,0.8571,4.9,0.88,-0.3994,-0.6636
