symbol,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
AMZN,-7,8,0.001,0.13019999999999998,0.845,0.6756,0.5905,2.0,1.0,0.5,5.0,0.29,-0.5168,-0.5615
AMZN,-7,9,0.001,0.09570000000000001,0.5798,,0.5905,1.0,0.0,0.0,5.0,0.2,-0.5168,-0.5615
AMZN,-7,10,0.001,0.09570000000000001,0.5798,,0.5905,1.0,0.0,0.0,5.0,0.2,-0.5168,-0.5615
AMZN,-6,-10,0.001,0.0636,0.3614,,0.5905,1.0,0.0,0.0,5.0,0.1,-0.6083,-0.5615
AMZN,-6,-9,0.001,0.0751,0.4363,,0.5905,1.0,0.0,0.0,5.0,0.13,-0.5868,-0.5615
AMZN,-6,-8,0.001,0.0203,0.1056,0.17370000000000002,0.5905,4.0,1.0,0.25,5.0,0.0,-0.6355,-0.5615
AMZN,-6,-7,0.001,0.0301,0.16010000000000002,0.1024,0.5905,5.0,1.0,0.2,5.0,0.03,-0.6233,-0.5615
AMZN,-6,-6,0.001,-0.0011,-0.0055000000000000005,0.019,0.5905,7.0,2.0,0.2857,5.0,-0.05,-0.6698000000000001,-0.5615
AMZN,-6,-5,0.001,0.0736,0.4263,0.0622,0.5905,6.0,5.0,0.8332999999999999,5.0,0.3,-0.1734,-0.5615
AMZN,-6,-4,0.001,0.0286,0.1514,0.0313,0.5905,5.0,3.0,0.6,5.0,0.05,-0.19699999999999998,-0.5615
AMZN,-6,-3,0.001,0.0344,0.1844,0.0379,0.5905,5.0,4.0,0.8,5.0,0.07,-0.19699999999999998,-0.5615
AMZN,-6,-2,0.001,0.033,0.1764,0.0361,0.5905,5.0,3.0,0.6,5.0,0.06,-0.19699999999999998,-0.5615
AMZN,-6,-1,0.001,0.0215,0.1125,0.024900000000000002,0.5905,5.0,3.0,0.6,5.0,0.01,-0.204,-0.5615
AMZN,-6,0,0.001,0.0516,0.28600000000000003,0.0555,0.5905,5.0,3.0,0.6,5.0,0.13,-0.19699999999999998,-0.5615
AMZN,-6,1,0.001,0.0808,0.47509999999999997,0.083,0.5905,5.0,5.0,1.0,5.0,0.25,-0.19699999999999998,-0.5615
AMZN,-6,2,0.001,0.07919999999999999,0.4645,0.0817,0.5905,5.0,4.0,0.8,5.0,0.24,-0.19699999999999998,-0.5615
AMZN,-6,3,0.001,0.1234,0.7898000000000001,0.1249,0.5905,5.0,5.0,1.0,5.0,0.4,-0.19699999999999998,-0.5615
AMZN,-6,4,0.001,0.1525,1.0343,0.1558,0.5905,5.0,5.0,1.0,5.0,0.5,-0.19699999999999998,-0.5615
AMZN,-6,5,0.001,0.20120000000000002,1.5019999999999998,0.30820000000000003,0.5905,4.0,3.0,0.75,5.0,0.54,-0.3958,-0.5615
AMZN,-6,6,0.001,0.2126,1.6233000000000002,0.7062999999999999,0.5905,3.0,2.0,0.6667000000000001,5.0,0.55,-0.3958,-0.5615
AMZN,-6,7,0.001,0.225,1.7596,0.7679,0.5905,3.0,2.0,0.6667000000000001,5.0,0.58,-0.3958,-0.5615
AMZN,-6,8,0.001,0.1233,0.7894,0.6622,0.5905,2.0,1.0,0.5,5.0,0.27,-0.5168,-0.5615
AMZN,-6,9,0.001,0.094,0.5672,,0.5905,1.0,0.0,0.0,5.0,0.19,-0.5168,-0.5615
AMZN,-6,10,0.001,0.094,0.5672,,0.5905,1.0,0.0,0.0,5.0,0.19,-0.5168,-0.5615
AMZN,-5,-10,0.001,0.057,0.31989999999999996,,0.5905,1.0,0.0,0.0,5.0,0.09,-0.6203,-0.5615
AMZN,-5,-9,0.001,0.0684,0.3925,,0.5905,1.0,0.0,0.0,5.0,0.11,-0.5993999999999999,-0.5615
AMZN,-5,-8,0.001,0.0245,0.12869999999999998,0.20129999999999998,0.5905,4.0,1.0,0.25,5.0,0.01,-0.6313,-0.5615
AMZN,-5,-7,0.001,0.025,0.1316,0.114,0.5905,5.0,1.0,0.2,5.0,0.01,-0.6361,-0.5615
AMZN,-5,-6,0.001,0.0109,0.0559,0.042,0.5905,6.0,2.0,0.3333,5.0,-0.02,-0.6374,-0.5615
AMZN,-5,-5,0.001,0.0232,0.12179999999999999,0.039,0.5905,7.0,2.0,0.2857,5.0,0.01,-0.6195,-0.5615
AMZN,-5,-4,0.001,0.018600000000000002,0.0965,0.0212,0.5905,5.0,3.0,0.6,5.0,-0.01,-0.19699999999999998,-0.5615
AMZN,-5,-3,0.001,0.024399999999999998,0.12789999999999999,0.0278,0.5905,5.0,4.0,0.8,5.0,0.02,-0.19699999999999998,-0.5615
AMZN,-5,-2,0.001,0.0229,0.1202,0.026000000000000002,0.5905,5.0,2.0,0.4,5.0,0.01,-0.19699999999999998,-0.5615
AMZN,-5,-1,0.001,0.0116,0.0594,0.0146,0.5905,5.0,3.0,0.6,5.0,-0.04,-0.2026,-0.5615
AMZN,-5,0,0.001,0.041299999999999996,0.22460000000000002,0.0449,0.5905,5.0,3.0,0.6,5.0,0.09,-0.19699999999999998,-0.5615
AMZN,-5,1,0.001,0.0703,0.4047,0.0724,0.5905,5.0,5.0,1.0,5.0,0.2,-0.19699999999999998,-0.5615
AMZN,-5,2,0.001,0.0687,0.3946,0.071,0.5905,5.0,4.0,0.8,5.0,0.2,-0.19699999999999998,-0.5615
AMZN,-5,3,0.001,0.1125,0.7044,0.11380000000000001,0.5905,5.0,5.0,1.0,5.0,0.36,-0.19699999999999998,-0.5615
AMZN,-5,4,0.001,0.1413,0.9372,0.1439,0.5905,5.0,5.0,1.0,5.0,0.46,-0.19699999999999998,-0.5615
AMZN,-5,5,0.001,0.1891,1.3784,0.2888,0.5905,4.0,3.0,0.75,5.0,0.5,-0.3958,-0.5615
AMZN,-5,6,0.001,0.19920000000000002,1.4809,0.6602,0.5905,3.0,1.0,0.3333,5.0,0.51,-0.3958,-0.5615
AMZN,-5,7,0.001,0.2114,1.6098,0.7199,0.5905,3.0,1.0,0.3333,5.0,0.54,-0.3958,-0.5615
AMZN,-5,8,0.001,0.11779999999999999,0.7456999999999999,0.6314,0.5905,2.0,1.0,0.5,5.0,0.26,-0.5168,-0.5615
AMZN,-5,9,0.001,0.08990000000000001,0.5381,,0.5905,1.0,0.0,0.0,5.0,0.18,-0.5168,-0.5615
AMZN,-5,10,0.001,0.08990000000000001,0.5381,,0.5905,1.0,0.0,0.0,5.0,0.18,-0.5168,-0.5615
AMZN,-4,-10,0.001,0.0625,0.354,,0.5905,1.0,0.0,0.0,5.0,0.1,-0.6103999999999999,-0.5615
AMZN,-4,-9,0.001,0.0739,0.42840000000000006,,0.5905,1.0,0.0,0.0,5.0,0.13,-0.589,-0.5615
AMZN,-4,-8,0.001,0.0713,0.4115,0.4142,0.5905,3.0,1.0,0.3333,5.0,0.13,-0.6119,-0.5615
AMZN,-4,-7,0.001,0.071,0.4096,0.2263,0.5905,4.0,1.0,0.25,5.0,0.13,-0.6175999999999999,-0.5615
AMZN,-4,-6,0.001,0.0556,0.3107,0.10460000000000001,0.5905,5.0,2.0,0.4,5.0,0.09,-0.619,-0.5615
AMZN,-4,-5,0.001,0.0659,0.3764,0.10949999999999999,0.5905,5.0,2.0,0.4,5.0,0.12,-0.6002000000000001,-0.5615
AMZN,-4,-4,0.001,0.0521,0.2891,0.037599999999999995,0.5905,8.0,3.0,0.375,5.0,0.08,-0.6301,-0.5615
AMZN,-4,-3,0.001,0.045700000000000005,0.2507,0.0313,0.5905,8.0,6.0,0.75,5.0,0.12,-0.2118,-0.5615
AMZN,-4,-2,0.001,0.0462,0.25329999999999997,0.0315,0.5905,8.0,5.0,0.625,5.0,0.12,-0.2118,-0.5615
AMZN,-4,-1,0.001,-0.0168,-0.0814,-0.008,0.5905,6.0,3.0,0.5,5.0,-0.15,-0.3566,-0.5615
AMZN,-4,0,0.001,0.0111,0.057,0.015300000000000001,0.5905,6.0,3.0,0.5,5.0,-0.03,-0.32939999999999997,-0.5615
AMZN,-4,1,0.001,0.043,0.23420000000000002,0.042300000000000004,0.5905,6.0,4.0,0.6667000000000001,5.0,0.09,-0.3243,-0.5615
AMZN,-4,2,0.001,0.0415,0.2253,0.0404,0.5905,6.0,4.0,0.6667000000000001,5.0,0.08,-0.3243,-0.5615
AMZN,-4,3,0.001,0.0944,0.5700999999999999,0.083,0.5905,6.0,5.0,0.8332999999999999,5.0,0.26,-0.3243,-0.5615
AMZN,-4,4,0.001,0.0663,0.3788,0.069,0.5905,5.0,4.0,0.8,5.0,0.16,-0.3243,-0.5615
AMZN,-4,5,0.001,0.111,0.6928,0.16829999999999998,0.5905,4.0,2.0,0.5,5.0,0.25,-0.4606,-0.5615
AMZN,-4,6,0.001,0.1191,0.7556999999999999,0.3815,0.5905,3.0,1.0,0.3333,5.0,0.26,-0.44880000000000003,-0.5615
AMZN,-4,7,0.001,0.1305,0.847,0.42969999999999997,0.5905,3.0,1.0,0.3333,5.0,0.29,-0.4484,-0.5615
AMZN,-4,8,0.001,0.08929999999999999,0.5344,0.45990000000000003,0.5905,2.0,1.0,0.5,5.0,0.18,-0.5573,-0.5615
AMZN,-4,9,0.001,0.0659,0.3764,,0.5905,1.0,0.0,0.0,5.0,0.12,-0.5573,-0.5615
AMZN,-4,10,0.001,0.0659,0.3764,,0.5905,1.0,0.0,0.0,5.0,0.12,-0.5573,-0.5615
AMZN,-3,-10,0.001,0.0583,0.3275,,0.5905,1.0,0.0,0.0,5.0,0.09,-0.6181,-0.5615
AMZN,-3,-9,0.001,0.0696,0.40049999999999997,,0.5905,1.0,0.0,0.0,5.0,0.12,-0.5971,-0.5615
AMZN,-3,-8,0.001,0.0707,0.4075,0.4065,0.5905,3.0,1.0,0.3333,5.0,0.13,-0.6197,-0.5615
AMZN,-3,-7,0.001,0.0658,0.3753,0.21530000000000002,0.5905,4.0,1.0,0.25,5.0,0.12,-0.6334000000000001,-0.5615
AMZN,-3,-6,0.001,0.0496,0.2741,0.09539999999999998,0.5905,5.0,2.0,0.4,5.0,0.08,-0.6347,-0.5615
AMZN,-3,-5,0.001,0.0599,0.3379,0.1002,0.5905,5.0,2.0,0.4,5.0,0.1,-0.6167,-0.5615
AMZN,-3,-4,0.001,0.037000000000000005,0.19940000000000002,0.0258,0.5905,8.0,2.0,0.25,5.0,0.05,-0.6606000000000001,-0.5615
AMZN,-3,-3,0.001,0.057800000000000004,0.3247,0.0336,0.5905,14.0,3.0,0.2143,5.0,0.11,-0.6214999999999999,-0.5615
AMZN,-3,-2,0.001,0.0319,0.1703,0.0184,0.5905,11.0,8.0,0.7273000000000001,5.0,0.05,-0.2801,-0.5615
