symbol,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
TSLA,-7,-8,0.001,0.455,5.5279,0.1139,3.4126,12.0,4.0,0.3333,5.0,0.69,-0.5706,-0.7363
TSLA,-7,-7,0.001,0.43799999999999994,5.1557,0.08929999999999999,3.4126,14.0,5.0,0.35710000000000003,5.0,0.66,-0.5251,-0.7363
TSLA,-7,-6,0.001,-0.0458,-0.20920000000000002,-0.0009,3.4126,13.0,8.0,0.6154,5.0,-0.15,-0.6661,-0.7363
TSLA,-7,-5,0.001,-0.0673,-0.2944,-0.0095,3.4126,13.0,8.0,0.6154,5.0,-0.19,-0.6840999999999999,-0.7363
TSLA,-7,-4,0.001,-0.0207,-0.09949999999999999,0.0113,3.4126,13.0,8.0,0.6154,5.0,-0.09,-0.6666,-0.7363
TSLA,-7,-3,0.001,-0.0455,-0.2077,-0.0016,3.4126,12.0,8.0,0.6667000000000001,5.0,-0.14,-0.6581,-0.7363
TSLA,-7,-2,0.001,-0.0021,-0.0103,0.0139,3.4126,12.0,8.0,0.6667000000000001,5.0,-0.05,-0.6581,-0.7363
TSLA,-7,-1,0.001,-0.0329,-0.154,0.0019,3.4126,11.0,7.0,0.6364,5.0,-0.11,-0.672,-0.7363
TSLA,-7,0,0.001,0.0111,0.0567,0.0204,3.4126,11.0,7.0,0.6364,5.0,-0.02,-0.6626000000000001,-0.7363
TSLA,-7,1,0.001,0.04190000000000001,0.2278,0.034,3.4126,11.0,7.0,0.6364,5.0,0.04,-0.6295000000000001,-0.7363
TSLA,-7,2,0.001,0.0313,0.16670000000000001,0.029500000000000002,3.4126,11.0,7.0,0.6364,5.0,0.02,-0.6295000000000001,-0.7363
TSLA,-7,3,0.001,0.07150000000000001,0.413,0.0516,3.4126,11.0,7.0,0.6364,5.0,0.1,-0.6295000000000001,-0.7363
TSLA,-7,4,0.001,0.096,0.5818,0.063,3.4126,11.0,7.0,0.6364,5.0,0.15,-0.6288,-0.7363
TSLA,-7,5,0.001,0.0694,0.39899999999999997,0.0553,3.4126,10.0,6.0,0.6,5.0,0.09,-0.6288,-0.7363
TSLA,-7,6,0.001,0.1229,0.7856000000000001,0.08070000000000001,3.4126,10.0,6.0,0.6,5.0,0.19,-0.634,-0.7363
