symbol,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
MSFT,-9,5,0.001,0.049699999999999994,0.2749,0.0868,1.5511000000000001,3.0,2.0,0.6667000000000001,5.0,0.17,-0.23010000000000003,-0.3715
MSFT,-9,6,0.001,0.0537,0.299,0.0929,1.5511000000000001,3.0,3.0,1.0,5.0,0.19,-0.23010000000000003,-0.3715
MSFT,-9,7,0.001,0.058600000000000006,0.3298,0.1014,1.5511000000000001,3.0,3.0,1.0,5.0,0.22,-0.23010000000000003,-0.3715
MSFT,-9,8,0.001,0.0748,0.4349,0.1284,1.5511000000000001,3.0,3.0,1.0,5.0,0.23,-0.3177,-0.3715
MSFT,-9,9,0.001,0.052199999999999996,0.2901,0.1361,1.5511000000000001,2.0,2.0,1.0,5.0,0.13,-0.3177,-0.3715
MSFT,-9,10,0.001,0.07429999999999999,0.43119999999999997,0.1998,1.5511000000000001,2.0,2.0,1.0,5.0,0.21,-0.3177,-0.3715
MSFT,-8,-10,0.001,0.1913,1.4005,,1.5511000000000001,1.0,0.0,0.0,5.0,0.53,-0.3715,-0.3715
MSFT,-8,-9,0.001,0.147,0.9861,0.0449,1.5511000000000001,4.0,1.0,0.25,5.0,0.4,-0.41240000000000004,-0.3715
MSFT,-8,-8,0.001,0.1408,0.9325,0.0359,1.5511000000000001,7.0,1.0,0.1429,5.0,0.38,-0.41700000000000004,-0.3715
MSFT,-8,-7,0.001,0.0513,0.2843,0.042800000000000005,1.5511000000000001,6.0,5.0,0.8332999999999999,5.0,0.39,-0.0555,-0.3715
MSFT,-8,-6,0.001,0.0646,0.3679,0.053899999999999997,1.5511000000000001,6.0,6.0,1.0,5.0,0.54,-0.0555,-0.3715
MSFT,-8,-5,0.001,0.06860000000000001,0.3934,0.0572,1.5511000000000001,6.0,6.0,1.0,5.0,0.58,-0.0555,-0.3715
MSFT,-8,-4,0.001,0.0587,0.33030000000000004,0.0492,1.5511000000000001,6.0,6.0,1.0,5.0,0.39,-0.0955,-0.3715
MSFT,-8,-3,0.001,0.0388,0.20980000000000001,0.0392,1.5511000000000001,5.0,5.0,1.0,5.0,0.15,-0.1182,-0.3715
MSFT,-8,-2,0.001,0.0418,0.2271,0.042199999999999994,1.5511000000000001,5.0,5.0,1.0,5.0,0.17,-0.1182,-0.3715
MSFT,-8,-1,0.001,0.0395,0.2137,0.04,1.5511000000000001,5.0,5.0,1.0,5.0,0.13,-0.14529999999999998,-0.3715
MSFT,-8,0,0.001,0.0365,0.19640000000000002,0.037000000000000005,1.5511000000000001,5.0,5.0,1.0,5.0,0.1,-0.14529999999999998,-0.3715
MSFT,-8,1,0.001,0.0466,0.2562,0.0473,1.5511000000000001,5.0,5.0,1.0,5.0,0.16,-0.14529999999999998,-0.3715
MSFT,-8,2,0.001,0.07780000000000001,0.4546,0.0782,1.5511000000000001,5.0,5.0,1.0,5.0,0.33,-0.14529999999999998,-0.3715
MSFT,-8,3,0.001,0.0872,0.5192,0.0874,1.5511000000000001,5.0,5.0,1.0,5.0,0.37,-0.14529999999999998,-0.3715
MSFT,-8,4,0.001,0.08779999999999999,0.5233,0.08800000000000001,1.5511000000000001,5.0,5.0,1.0,5.0,0.37,-0.14529999999999998,-0.3715
MSFT,-8,5,0.001,0.0629,0.3569,0.0817,1.5511000000000001,4.0,3.0,0.75,5.0,0.2,-0.23010000000000003,-0.3715
MSFT,-8,6,0.001,0.0662,0.37829999999999997,0.08529999999999999,1.5511000000000001,4.0,3.0,0.75,5.0,0.21,-0.23010000000000003,-0.3715
