symbol,w_param,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
GOOG,7,16,61,0.001,0.02,0.10339999999999999,0.051,1.3621,2.0,2.0,1.0,5.0,0.0,-0.07339999999999999,-0.446
GOOG,7,16,62,0.001,0.0091,0.0463,0.0248,1.3621,2.0,1.0,0.5,5.0,-0.11,-0.16510000000000002,-0.446
GOOG,7,16,63,0.001,0.0091,0.0463,0.0248,1.3621,2.0,1.0,0.5,5.0,-0.11,-0.16510000000000002,-0.446
GOOG,7,16,64,0.001,0.0236,0.1234,0.06480000000000001,1.3621,2.0,1.0,0.5,5.0,0.04,-0.16510000000000002,-0.446
GOOG,7,16,65,0.001,0.026099999999999998,0.1369,0.0706,1.3621,2.0,1.0,0.5,5.0,0.06,-0.16510000000000002,-0.446
GOOG,7,16,66,0.001,0.026099999999999998,0.1369,0.0706,1.3621,2.0,1.0,0.5,5.0,0.06,-0.16510000000000002,-0.446
GOOG,7,16,67,0.001,0.0264,0.13849999999999998,0.0713,1.3621,2.0,1.0,0.5,5.0,0.06,-0.16510000000000002,-0.446
GOOG,7,16,68,0.001,0.0336,0.1791,0.08869999999999999,1.3621,2.0,2.0,1.0,5.0,0.12,-0.16510000000000002,-0.446
GOOG,7,16,69,0.001,0.0336,0.1791,0.08869999999999999,1.3621,2.0,2.0,1.0,5.0,0.12,-0.16510000000000002,-0.446
GOOG,7,16,70,0.001,0.0407,0.2194,0.1059,1.3621,2.0,2.0,1.0,5.0,0.17,-0.16510000000000002,-0.446
GOOG,7,16,71,0.001,0.0407,0.2194,0.1059,1.3621,2.0,2.0,1.0,5.0,0.17,-0.16510000000000002,-0.446
GOOG,7,16,72,0.001,0.0407,0.2194,0.1059,1.3621,2.0,2.0,1.0,5.0,0.17,-0.16510000000000002,-0.446
GOOG,7,16,73,0.001,0.0434,0.2357,0.11289999999999999,1.3621,2.0,2.0,1.0,5.0,0.19,-0.16510000000000002,-0.446
GOOG,7,16,74,0.001,0.0434,0.2357,0.11289999999999999,1.3621,2.0,2.0,1.0,5.0,0.19,-0.16510000000000002,-0.446
GOOG,7,16,75,0.001,0.0434,0.2357,0.11289999999999999,1.3621,2.0,2.0,1.0,5.0,0.19,-0.16510000000000002,-0.446
