symbol,w_param,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
AAPL,7,16,61,0.001,0.0447,0.2432,0.037200000000000004,1.2042,6.0,5.0,0.8332999999999999,5.0,0.17,-0.2299,-0.3336
AAPL,7,16,62,0.001,0.051,0.2808,0.0425,1.2042,6.0,6.0,1.0,5.0,0.21,-0.2299,-0.3336
AAPL,7,16,63,0.001,0.0521,0.2874,0.0434,1.2042,6.0,6.0,1.0,5.0,0.22,-0.2299,-0.3336
AAPL,7,16,64,0.001,0.0533,0.2952,0.0444,1.2042,6.0,6.0,1.0,5.0,0.22,-0.2299,-0.3336
AAPL,7,16,65,0.001,0.0533,0.2952,0.0444,1.2042,6.0,6.0,1.0,5.0,0.22,-0.2299,-0.3336
AAPL,7,16,66,0.001,0.0582,0.32520000000000004,0.0483,1.2042,6.0,6.0,1.0,5.0,0.26,-0.2299,-0.3336
AAPL,7,16,67,0.001,0.061200000000000004,0.34380000000000005,0.0508,1.2042,6.0,6.0,1.0,5.0,0.26,-0.2299,-0.3336
AAPL,7,16,68,0.001,0.061500000000000006,0.3457,0.051,1.2042,6.0,6.0,1.0,5.0,0.26,-0.2299,-0.3336
AAPL,7,16,69,0.001,0.061799999999999994,0.3481,0.0661,1.2042,6.0,5.0,0.8332999999999999,5.0,0.25,-0.2299,-0.3336
AAPL,7,16,70,0.001,0.06309999999999999,0.3563,0.0674,1.2042,6.0,5.0,0.8332999999999999,5.0,0.25,-0.2299,-0.3336
AAPL,7,16,71,0.001,0.06309999999999999,0.3563,0.0674,1.2042,6.0,5.0,0.8332999999999999,5.0,0.25,-0.2299,-0.3336
AAPL,7,16,72,0.001,0.0629,0.3549,0.06709999999999999,1.2042,6.0,5.0,0.8332999999999999,5.0,0.24,-0.2299,-0.3336
AAPL,7,16,73,0.001,0.0647,0.3664,0.0689,1.2042,6.0,5.0,0.8332999999999999,5.0,0.25,-0.2299,-0.3336
AAPL,7,16,74,0.001,0.0688,0.39270000000000005,0.073,1.2042,6.0,5.0,0.8332999999999999,5.0,0.27,-0.2299,-0.3336
AAPL,7,16,75,0.001,0.04019999999999999,0.2167,0.056299999999999996,1.2042,5.0,3.0,0.6,5.0,0.11,-0.2299,-0.3336
AAPL,7,16,76,0.001,0.0336,0.1789,0.0481,1.2042,5.0,3.0,0.6,5.0,0.07,-0.2299,-0.3336
AAPL,7,16,77,0.001,0.0347,0.1848,0.0495,1.2042,5.0,3.0,0.6,5.0,0.08,-0.2299,-0.3336
AAPL,7,16,78,0.001,0.0463,0.2526,0.0637,1.2042,5.0,4.0,0.8,5.0,0.14,-0.2299,-0.3336
AAPL,7,16,79,0.001,0.0545,0.3025,0.0745,1.2042,5.0,4.0,0.8,5.0,0.18,-0.2299,-0.3336
AAPL,7,16,80,0.001,0.0545,0.3025,0.0745,1.2042,5.0,4.0,0.8,5.0,0.18,-0.2299,-0.3336
AAPL,7,16,81,0.001,0.0545,0.3025,0.0745,1.2042,5.0,4.0,0.8,5.0,0.18,-0.2299,-0.3336
AAPL,7,16,82,0.001,0.0617,0.3471,0.0833,1.2042,5.0,4.0,0.8,5.0,0.22,-0.2299,-0.3336
AAPL,7,16,83,0.001,0.0553,0.3073,0.075,1.2042,5.0,4.0,0.8,5.0,0.16,-0.2722,-0.3336
AAPL,7,16,84,0.001,0.0697,0.39840000000000003,0.09380000000000001,1.2042,5.0,4.0,0.8,5.0,0.21,-0.2722,-0.3336
AAPL,7,16,85,0.001,0.0363,0.1943,0.0709,1.2042,4.0,2.0,0.5,5.0,0.06,-0.2983,-0.3336
AAPL,7,17,55,0.001,0.0741,0.4277,0.0462,1.2042,8.0,8.0,1.0,5.0,0.43,-0.0895,-0.3336
AAPL,7,17,56,0.001,0.0741,0.4277,0.0462,1.2042,8.0,8.0,1.0,5.0,0.43,-0.0895,-0.3336
AAPL,7,17,57,0.001,0.08259999999999999,0.4842,0.051500000000000004,1.2042,8.0,8.0,1.0,5.0,0.49,-0.0895,-0.3336
AAPL,7,17,58,0.001,0.0381,0.2048,0.0273,1.2042,7.0,6.0,0.8571,5.0,0.13,-0.2299,-0.3336
AAPL,7,17,59,0.001,0.0484,0.26539999999999997,0.0345,1.2042,7.0,6.0,0.8571,5.0,0.19,-0.2299,-0.3336
AAPL,7,17,60,0.001,0.0484,0.26539999999999997,0.0345,1.2042,7.0,6.0,0.8571,5.0,0.19,-0.2299,-0.3336
AAPL,7,17,61,0.001,0.049400000000000006,0.271,0.0351,1.2042,7.0,6.0,0.8571,5.0,0.2,-0.2299,-0.3336
AAPL,7,17,62,0.001,0.0557,0.3095,0.0397,1.2042,7.0,7.0,1.0,5.0,0.24,-0.2299,-0.3336
AAPL,7,17,63,0.001,0.0567,0.31620000000000004,0.0404,1.2042,7.0,7.0,1.0,5.0,0.24,-0.2299,-0.3336
AAPL,7,17,64,0.001,0.057999999999999996,0.32420000000000004,0.041299999999999996,1.2042,7.0,7.0,1.0,5.0,0.25,-0.2299,-0.3336
AAPL,7,17,65,0.001,0.057999999999999996,0.32420000000000004,0.041299999999999996,1.2042,7.0,7.0,1.0,5.0,0.25,-0.2299,-0.3336
AAPL,7,17,66,0.001,0.0629,0.35479999999999995,0.0447,1.2042,7.0,7.0,1.0,5.0,0.28,-0.2299,-0.3336
AAPL,7,17,67,0.001,0.0659,0.3739,0.046799999999999994,1.2042,7.0,7.0,1.0,5.0,0.29,-0.2299,-0.3336
AAPL,7,17,68,0.001,0.0682,0.3886,0.0483,1.2042,7.0,7.0,1.0,5.0,0.3,-0.2299,-0.3336
AAPL,7,17,69,0.001,0.06860000000000001,0.3911,0.0604,1.2042,7.0,6.0,0.8571,5.0,0.28,-0.2299,-0.3336
AAPL,7,17,70,0.001,0.0729,0.41979999999999995,0.0641,1.2042,7.0,6.0,0.8571,5.0,0.31,-0.2299,-0.3336
AAPL,7,17,71,0.001,0.0729,0.41979999999999995,0.0641,1.2042,7.0,6.0,0.8571,5.0,0.31,-0.2299,-0.3336
AAPL,7,17,72,0.001,0.0727,0.4183,0.0639,1.2042,7.0,6.0,0.8571,5.0,0.29,-0.2299,-0.3336
AAPL,7,17,73,0.001,0.0746,0.4304,0.0654,1.2042,7.0,6.0,0.8571,5.0,0.3,-0.2299,-0.3336
AAPL,7,17,74,0.001,0.0787,0.4579,0.06860000000000001,1.2042,7.0,6.0,0.8571,5.0,0.32,-0.2299,-0.3336
AAPL,7,17,75,0.001,0.049800000000000004,0.2737,0.0545,1.2042,6.0,4.0,0.6667000000000001,5.0,0.16,-0.2299,-0.3336
AAPL,7,17,76,0.001,0.0256,0.13390000000000002,0.0378,1.2042,5.0,3.0,0.6,5.0,0.03,-0.2299,-0.3336
AAPL,7,17,77,0.001,0.026600000000000002,0.13949999999999999,0.0392,1.2042,5.0,3.0,0.6,5.0,0.03,-0.2299,-0.3336
AAPL,7,17,78,0.001,0.0381,0.2048,0.053399999999999996,1.2042,5.0,4.0,0.8,5.0,0.09,-0.2299,-0.3336
AAPL,7,17,79,0.001,0.0463,0.2528,0.0639,1.2042,5.0,4.0,0.8,5.0,0.14,-0.2299,-0.3336
AAPL,7,17,80,0.001,0.0463,0.2528,0.0639,1.2042,5.0,4.0,0.8,5.0,0.14,-0.2299,-0.3336
AAPL,7,17,81,0.001,0.0463,0.2528,0.0639,1.2042,5.0,4.0,0.8,5.0,0.14,-0.2299,-0.3336
AAPL,7,17,82,0.001,0.053399999999999996,0.2957,0.0728,1.2042,5.0,4.0,0.8,5.0,0.17,-0.2299,-0.3336
AAPL,7,17,83,0.001,0.0471,0.25739999999999996,0.0645,1.2042,5.0,4.0,0.8,5.0,0.12,-0.2722,-0.3336
AAPL,7,17,84,0.001,0.0613,0.345,0.0828,1.2042,5.0,4.0,0.8,5.0,0.18,-0.2722,-0.3336
AAPL,7,17,85,0.001,0.028300000000000002,0.14880000000000002,0.056299999999999996,1.2042,4.0,2.0,0.5,5.0,0.03,-0.2983,-0.3336
AAPL,7,18,55,0.001,0.0636,0.3594,0.0395,1.2042,8.0,7.0,0.875,5.0,0.34,-0.0895,-0.3336
AAPL,7,18,56,0.001,0.0636,0.3594,0.0395,1.2042,8.0,7.0,0.875,5.0,0.34,-0.0895,-0.3336
AAPL,7,18,57,0.001,0.0719,0.4132,0.0447,1.2042,8.0,7.0,0.875,5.0,0.41,-0.0895,-0.3336
AAPL,7,18,58,0.001,0.035699999999999996,0.1909,0.0256,1.2042,7.0,5.0,0.7143,5.0,0.11,-0.2299,-0.3336
AAPL,7,18,59,0.001,0.046,0.25079999999999997,0.032799999999999996,1.2042,7.0,5.0,0.7143,5.0,0.17,-0.2299,-0.3336
AAPL,7,18,60,0.001,0.046,0.25079999999999997,0.032799999999999996,1.2042,7.0,5.0,0.7143,5.0,0.17,-0.2299,-0.3336
AAPL,7,18,61,0.001,0.046900000000000004,0.2563,0.0335,1.2042,7.0,5.0,0.7143,5.0,0.18,-0.2299,-0.3336
AAPL,7,18,62,0.001,0.053200000000000004,0.2944,0.038,1.2042,7.0,6.0,0.8571,5.0,0.22,-0.2299,-0.3336
AAPL,7,18,63,0.001,0.054299999999999994,0.301,0.0387,1.2042,7.0,6.0,0.8571,5.0,0.23,-0.2299,-0.3336
AAPL,7,18,64,0.001,0.0556,0.3089,0.039599999999999996,1.2042,7.0,6.0,0.8571,5.0,0.24,-0.2299,-0.3336
AAPL,7,18,65,0.001,0.0556,0.3089,0.039599999999999996,1.2042,7.0,6.0,0.8571,5.0,0.24,-0.2299,-0.3336
AAPL,7,18,66,0.001,0.0604,0.3392,0.043,1.2042,7.0,6.0,0.8571,5.0,0.27,-0.2299,-0.3336
AAPL,7,18,67,0.001,0.0634,0.35810000000000003,0.0451,1.2042,7.0,7.0,1.0,5.0,0.28,-0.2299,-0.3336
AAPL,7,18,68,0.001,0.06570000000000001,0.3726,0.0466,1.2042,7.0,7.0,1.0,5.0,0.28,-0.2299,-0.3336
