symbol,w_param,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
TSLA,7,16,60,0.001,0.0068000000000000005,0.0341,0.0088,2.4175,7.0,2.0,0.2857,5.0,-0.04,-0.3443,-0.7363
TSLA,7,16,61,0.001,0.0068000000000000005,0.0341,0.0088,2.4175,7.0,2.0,0.2857,5.0,-0.04,-0.3443,-0.7363
TSLA,7,16,62,0.001,-0.060599999999999994,-0.26739999999999997,-0.0305,2.4175,6.0,2.0,0.3333,5.0,-0.25,-0.5355,-0.7363
TSLA,7,16,63,0.001,-0.054900000000000004,-0.24489999999999998,-0.0264,2.4175,6.0,3.0,0.5,5.0,-0.23,-0.5281,-0.7363
TSLA,7,16,64,0.001,-0.030899999999999997,-0.1446,-0.0091,2.4175,6.0,3.0,0.5,5.0,-0.14,-0.527,-0.7363
TSLA,7,16,65,0.001,-0.0242,-0.11470000000000001,-0.0034000000000000002,2.4175,6.0,4.0,0.6667000000000001,5.0,-0.12,-0.527,-0.7363
TSLA,7,16,66,0.001,-0.0242,-0.11470000000000001,-0.0034000000000000002,2.4175,6.0,4.0,0.6667000000000001,5.0,-0.12,-0.527,-0.7363
TSLA,7,16,67,0.001,-0.0242,-0.11470000000000001,-0.0034000000000000002,2.4175,6.0,4.0,0.6667000000000001,5.0,-0.12,-0.527,-0.7363
TSLA,7,16,68,0.001,-0.0242,-0.11470000000000001,-0.0034000000000000002,2.4175,6.0,4.0,0.6667000000000001,5.0,-0.12,-0.527,-0.7363
TSLA,7,16,69,0.001,-0.0264,-0.1245,-0.0053,2.4175,6.0,4.0,0.6667000000000001,5.0,-0.12,-0.527,-0.7363
TSLA,7,16,70,0.001,-0.0264,-0.1245,-0.0053,2.4175,6.0,4.0,0.6667000000000001,5.0,-0.12,-0.527,-0.7363
TSLA,7,16,71,0.001,-0.0048,-0.023700000000000002,0.015600000000000001,2.4175,6.0,4.0,0.6667000000000001,5.0,-0.06,-0.527,-0.7363
TSLA,7,16,72,0.001,-0.0048,-0.023700000000000002,0.015600000000000001,2.4175,6.0,4.0,0.6667000000000001,5.0,-0.06,-0.527,-0.7363
TSLA,7,16,73,0.001,-0.054299999999999994,-0.2427,-0.0381,2.4175,5.0,3.0,0.6,5.0,-0.18,-0.5338,-0.7363
TSLA,7,16,74,0.001,-0.0264,-0.1247,-0.0062,2.4175,5.0,3.0,0.6,5.0,-0.11,-0.527,-0.7363
TSLA,7,16,75,0.001,-0.0429,-0.1961,-0.039599999999999996,2.4175,4.0,2.0,0.5,5.0,-0.15,-0.546,-0.7363
TSLA,7,16,76,0.001,-0.0429,-0.1961,-0.039599999999999996,2.4175,4.0,2.0,0.5,5.0,-0.15,-0.546,-0.7363
TSLA,7,16,77,0.001,-0.0647,-0.28309999999999996,-0.0691,2.4175,4.0,1.0,0.25,5.0,-0.19,-0.5731,-0.7363
TSLA,7,16,78,0.001,-0.049800000000000004,-0.22469999999999998,-0.051100000000000007,2.4175,4.0,1.0,0.25,5.0,-0.15,-0.5731,-0.7363
TSLA,7,16,79,0.001,-0.049800000000000004,-0.22469999999999998,-0.051100000000000007,2.4175,4.0,1.0,0.25,5.0,-0.15,-0.5731,-0.7363
TSLA,7,16,80,0.001,-0.0406,-0.1864,-0.037200000000000004,2.4175,4.0,1.0,0.25,5.0,-0.13,-0.5731,-0.7363
TSLA,7,16,81,0.001,-0.0406,-0.1864,-0.037200000000000004,2.4175,4.0,1.0,0.25,5.0,-0.13,-0.5731,-0.7363
TSLA,7,16,82,0.001,-0.0406,-0.1864,-0.037200000000000004,2.4175,4.0,1.0,0.25,5.0,-0.13,-0.5731,-0.7363
TSLA,7,16,83,0.001,0.0018,0.0089,0.0212,2.4175,4.0,2.0,0.5,5.0,-0.04,-0.546,-0.7363
TSLA,7,16,84,0.001,0.0098,0.05,0.0332,2.4175,4.0,2.0,0.5,5.0,-0.02,-0.546,-0.7363
TSLA,7,16,85,0.001,0.031200000000000002,0.1655,0.0536,2.4175,4.0,2.0,0.5,5.0,0.02,-0.527,-0.7363
TSLA,7,17,55,0.001,0.022099999999999998,0.1149,0.0163,2.4175,9.0,5.0,0.5556,5.0,0.01,-0.3839,-0.7363
