symbol,w_param,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
AMZN,7,17,62,0.001,0.055999999999999994,0.31129999999999997,0.048,0.3787,6.0,4.0,0.6667000000000001,5.0,0.22,-0.1925,-0.5615
AMZN,7,17,63,0.001,0.055999999999999994,0.31129999999999997,0.048,0.3787,6.0,4.0,0.6667000000000001,5.0,0.22,-0.1925,-0.5615
AMZN,7,17,64,0.001,0.0605,0.3395,0.051699999999999996,0.3787,6.0,4.0,0.6667000000000001,5.0,0.24,-0.1925,-0.5615
AMZN,7,17,65,0.001,0.047,0.2571,0.0418,0.3787,6.0,4.0,0.6667000000000001,5.0,0.14,-0.2993,-0.5615
AMZN,7,17,66,0.001,0.0579,0.3235,0.0492,0.3787,6.0,4.0,0.6667000000000001,5.0,0.17,-0.2993,-0.5615
AMZN,7,17,67,0.001,0.07,0.4004,0.058600000000000006,0.3787,6.0,5.0,0.8332999999999999,5.0,0.23,-0.2586,-0.5615
AMZN,7,17,68,0.001,0.0726,0.4175,0.060899999999999996,0.3787,6.0,5.0,0.8332999999999999,5.0,0.24,-0.2586,-0.5615
AMZN,7,17,69,0.001,0.078,0.4536,0.0655,0.3787,6.0,5.0,0.8332999999999999,5.0,0.26,-0.2586,-0.5615
AMZN,7,17,70,0.001,0.0848,0.49939999999999996,0.07139999999999999,0.3787,6.0,5.0,0.8332999999999999,5.0,0.29,-0.2586,-0.5615
AMZN,7,17,71,0.001,0.0872,0.516,0.07339999999999999,0.3787,6.0,5.0,0.8332999999999999,5.0,0.31,-0.2586,-0.5615
AMZN,7,17,72,0.001,0.0872,0.516,0.07339999999999999,0.3787,6.0,5.0,0.8332999999999999,5.0,0.31,-0.2586,-0.5615
AMZN,7,17,73,0.001,0.09210000000000002,0.5502,0.0776,0.3787,6.0,5.0,0.8332999999999999,5.0,0.33,-0.2586,-0.5615
AMZN,7,17,74,0.001,0.09210000000000002,0.5502,0.0776,0.3787,6.0,5.0,0.8332999999999999,5.0,0.33,-0.2586,-0.5615
AMZN,7,17,75,0.001,0.1057,0.6494,0.08900000000000001,0.3787,6.0,5.0,0.8332999999999999,5.0,0.35,-0.2586,-0.5615
AMZN,7,17,76,0.001,0.1057,0.6494,0.08900000000000001,0.3787,6.0,5.0,0.8332999999999999,5.0,0.35,-0.2586,-0.5615
AMZN,7,17,77,0.001,0.11460000000000001,0.716,0.0966,0.3787,6.0,5.0,0.8332999999999999,5.0,0.39,-0.2586,-0.5615
AMZN,7,17,78,0.001,0.1216,0.7706999999999999,0.10210000000000001,0.3787,6.0,5.0,0.8332999999999999,5.0,0.42,-0.235,-0.5615
AMZN,7,17,79,0.001,0.065,0.36810000000000004,0.066,0.3787,5.0,4.0,0.8,5.0,0.18,-0.264,-0.5615
AMZN,7,17,80,0.001,0.0022,0.0109,0.005699999999999999,0.3787,4.0,2.0,0.5,5.0,-0.06,-0.4464,-0.5615
AMZN,7,17,81,0.001,0.0049,0.024399999999999998,0.009300000000000001,0.3787,4.0,2.0,0.5,5.0,-0.05,-0.4464,-0.5615
AMZN,7,17,82,0.001,-0.0692,-0.3004,-0.15130000000000002,0.3787,2.0,0.0,0.0,5.0,-0.28,-0.5573,-0.5615
AMZN,7,17,83,0.001,-0.0692,-0.3004,-0.15130000000000002,0.3787,2.0,0.0,0.0,5.0,-0.28,-0.5573,-0.5615
AMZN,7,17,84,0.001,-0.0621,-0.2732,-0.2953,0.3787,2.0,0.0,0.0,5.0,-0.26,-0.5573,-0.5615
AMZN,7,17,85,0.001,-0.0621,-0.2732,-0.2953,0.3787,2.0,0.0,0.0,5.0,-0.26,-0.5573,-0.5615
AMZN,7,18,55,0.001,0.061500000000000006,0.3458,0.0519,0.3787,6.0,5.0,0.8332999999999999,5.0,0.28,-0.10039999999999999,-0.5615
AMZN,7,18,56,0.001,0.061500000000000006,0.3458,0.0519,0.3787,6.0,5.0,0.8332999999999999,5.0,0.28,-0.10039999999999999,-0.5615
AMZN,7,18,57,0.001,0.0335,0.1783,0.0294,0.3787,6.0,4.0,0.6667000000000001,5.0,0.08,-0.2151,-0.5615
AMZN,7,18,58,0.001,0.0335,0.1783,0.0294,0.3787,6.0,4.0,0.6667000000000001,5.0,0.08,-0.2151,-0.5615
AMZN,7,18,59,0.001,0.0394,0.2122,0.0339,0.3787,6.0,4.0,0.6667000000000001,5.0,0.12,-0.1925,-0.5615
AMZN,7,18,60,0.001,0.051,0.2807,0.0436,0.3787,6.0,4.0,0.6667000000000001,5.0,0.19,-0.1925,-0.5615
AMZN,7,18,61,0.001,0.051399999999999994,0.28309999999999996,0.044000000000000004,0.3787,6.0,4.0,0.6667000000000001,5.0,0.19,-0.1925,-0.5615
AMZN,7,18,62,0.001,0.055999999999999994,0.31129999999999997,0.048,0.3787,6.0,4.0,0.6667000000000001,5.0,0.22,-0.1925,-0.5615
AMZN,7,18,63,0.001,0.055999999999999994,0.31129999999999997,0.048,0.3787,6.0,4.0,0.6667000000000001,5.0,0.22,-0.1925,-0.5615
AMZN,7,18,64,0.001,0.0605,0.3395,0.051699999999999996,0.3787,6.0,4.0,0.6667000000000001,5.0,0.24,-0.1925,-0.5615
AMZN,7,18,65,0.001,0.047,0.2571,0.0418,0.3787,6.0,4.0,0.6667000000000001,5.0,0.14,-0.2993,-0.5615
AMZN,7,18,66,0.001,0.0579,0.3235,0.0492,0.3787,6.0,4.0,0.6667000000000001,5.0,0.17,-0.2993,-0.5615
AMZN,7,18,67,0.001,0.07,0.4004,0.058600000000000006,0.3787,6.0,5.0,0.8332999999999999,5.0,0.23,-0.2586,-0.5615
AMZN,7,18,68,0.001,0.0726,0.4175,0.060899999999999996,0.3787,6.0,5.0,0.8332999999999999,5.0,0.24,-0.2586,-0.5615
AMZN,7,18,69,0.001,0.078,0.4536,0.0655,0.3787,6.0,5.0,0.8332999999999999,5.0,0.26,-0.2586,-0.5615
AMZN,7,18,70,0.001,0.0848,0.49939999999999996,0.07139999999999999,0.3787,6.0,5.0,0.8332999999999999,5.0,0.29,-0.2586,-0.5615
AMZN,7,18,71,0.001,0.0872,0.516,0.07339999999999999,0.3787,6.0,5.0,0.8332999999999999,5.0,0.31,-0.2586,-0.5615
AMZN,7,18,72,0.001,0.0872,0.516,0.07339999999999999,0.3787,6.0,5.0,0.8332999999999999,5.0,0.31,-0.2586,-0.5615
AMZN,7,18,73,0.001,0.09210000000000002,0.5502,0.0776,0.3787,6.0,5.0,0.8332999999999999,5.0,0.33,-0.2586,-0.5615
AMZN,7,18,74,0.001,0.09210000000000002,0.5502,0.0776,0.3787,6.0,5.0,0.8332999999999999,5.0,0.33,-0.2586,-0.5615
AMZN,7,18,75,0.001,0.1057,0.6494,0.08900000000000001,0.3787,6.0,5.0,0.8332999999999999,5.0,0.35,-0.2586,-0.5615
AMZN,7,18,76,0.001,0.1057,0.6494,0.08900000000000001,0.3787,6.0,5.0,0.8332999999999999,5.0,0.35,-0.2586,-0.5615
AMZN,7,18,77,0.001,0.11460000000000001,0.716,0.0966,0.3787,6.0,5.0,0.8332999999999999,5.0,0.39,-0.2586,-0.5615
AMZN,7,18,78,0.001,0.1216,0.7706999999999999,0.10210000000000001,0.3787,6.0,5.0,0.8332999999999999,5.0,0.42,-0.235,-0.5615
AMZN,7,18,79,0.001,0.065,0.36810000000000004,0.066,0.3787,5.0,4.0,0.8,5.0,0.18,-0.264,-0.5615
AMZN,7,18,80,0.001,0.0022,0.0109,0.005699999999999999,0.3787,4.0,2.0,0.5,5.0,-0.06,-0.4464,-0.5615
AMZN,7,18,81,0.001,0.0049,0.024399999999999998,0.009300000000000001,0.3787,4.0,2.0,0.5,5.0,-0.05,-0.4464,-0.5615
AMZN,7,18,82,0.001,-0.0692,-0.3004,-0.15130000000000002,0.3787,2.0,0.0,0.0,5.0,-0.28,-0.5573,-0.5615
AMZN,7,18,83,0.001,-0.0692,-0.3004,-0.15130000000000002,0.3787,2.0,0.0,0.0,5.0,-0.28,-0.5573,-0.5615
AMZN,7,18,84,0.001,-0.0621,-0.2732,-0.2953,0.3787,2.0,0.0,0.0,5.0,-0.26,-0.5573,-0.5615
AMZN,7,18,85,0.001,-0.0621,-0.2732,-0.2953,0.3787,2.0,0.0,0.0,5.0,-0.26,-0.5573,-0.5615
AMZN,7,19,55,0.001,0.0472,0.2581,0.034300000000000004,0.3787,7.0,6.0,0.8571,5.0,0.17,-0.11259999999999999,-0.5615
AMZN,7,19,56,0.001,0.0472,0.2581,0.034300000000000004,0.3787,7.0,6.0,0.8571,5.0,0.17,-0.11259999999999999,-0.5615
AMZN,7,19,57,0.001,0.0196,0.1015,0.016,0.3787,7.0,5.0,0.7143,5.0,-0.0,-0.1882,-0.5615
AMZN,7,19,58,0.001,0.0196,0.1015,0.016,0.3787,7.0,5.0,0.7143,5.0,-0.0,-0.1882,-0.5615
AMZN,7,19,59,0.001,0.0254,0.1332,0.0197,0.3787,7.0,5.0,0.7143,5.0,0.03,-0.1882,-0.5615
AMZN,7,19,60,0.001,0.0368,0.1972,0.0276,0.3787,7.0,5.0,0.7143,5.0,0.1,-0.1882,-0.5615
AMZN,7,19,61,0.001,0.037200000000000004,0.19949999999999998,0.0279,0.3787,7.0,5.0,0.7143,5.0,0.1,-0.1882,-0.5615
AMZN,7,19,62,0.001,0.0417,0.22579999999999997,0.0311,0.3787,7.0,5.0,0.7143,5.0,0.12,-0.1882,-0.5615
AMZN,7,19,63,0.001,0.0417,0.22579999999999997,0.0311,0.3787,7.0,5.0,0.7143,5.0,0.12,-0.1882,-0.5615
AMZN,7,19,64,0.001,0.047,0.2566,0.0349,0.3787,7.0,5.0,0.7143,5.0,0.15,-0.1882,-0.5615
AMZN,7,19,65,0.001,0.0345,0.1837,0.027000000000000003,0.3787,7.0,5.0,0.7143,5.0,0.07,-0.2224,-0.5615
AMZN,7,19,66,0.001,0.0467,0.2548,0.0346,0.3787,7.0,5.0,0.7143,5.0,0.12,-0.2194,-0.5615
AMZN,7,19,67,0.001,0.058600000000000006,0.32770000000000005,0.042300000000000004,0.3787,7.0,5.0,0.7143,5.0,0.17,-0.2194,-0.5615
AMZN,7,19,68,0.001,0.061200000000000004,0.3439,0.0441,0.3787,7.0,5.0,0.7143,5.0,0.18,-0.2194,-0.5615
AMZN,7,19,69,0.001,0.0746,0.43090000000000006,0.054000000000000006,0.3787,7.0,5.0,0.7143,5.0,0.24,-0.2194,-0.5615
AMZN,7,19,70,0.001,0.08130000000000001,0.47590000000000005,0.0588,0.3787,7.0,5.0,0.7143,5.0,0.26,-0.2194,-0.5615
AMZN,7,19,71,0.001,0.08710000000000001,0.5152,0.063,0.3787,7.0,5.0,0.7143,5.0,0.29,-0.2194,-0.5615
AMZN,7,19,72,0.001,0.08900000000000001,0.529,0.0646,0.3787,7.0,5.0,0.7143,5.0,0.3,-0.2194,-0.5615
AMZN,7,19,73,0.001,0.09390000000000001,0.5635,0.068,0.3787,7.0,5.0,0.7143,5.0,0.32,-0.2194,-0.5615
AMZN,7,19,74,0.001,0.09390000000000001,0.5635,0.068,0.3787,7.0,5.0,0.7143,5.0,0.32,-0.2194,-0.5615
AMZN,7,19,75,0.001,0.1103,0.6833,0.0799,0.3787,7.0,5.0,0.7143,5.0,0.35,-0.2194,-0.5615
AMZN,7,19,76,0.001,0.1103,0.6833,0.0799,0.3787,7.0,5.0,0.7143,5.0,0.35,-0.2194,-0.5615
AMZN,7,19,77,0.001,0.1191,0.7513,0.0861,0.3787,7.0,5.0,0.7143,5.0,0.39,-0.2194,-0.5615
AMZN,7,19,78,0.001,0.1263,0.8079000000000001,0.0907,0.3787,7.0,6.0,0.8571,5.0,0.42,-0.2194,-0.5615
AMZN,7,19,79,0.001,0.1002,0.6085,0.087,0.3787,6.0,5.0,0.8332999999999999,5.0,0.3,-0.264,-0.5615
AMZN,7,19,80,0.001,0.063,0.3552,0.076,0.3787,5.0,3.0,0.6,5.0,0.14,-0.4464,-0.5615
AMZN,7,19,81,0.001,0.0658,0.37329999999999997,0.0789,0.3787,5.0,3.0,0.6,5.0,0.15,-0.4464,-0.5615
AMZN,7,19,82,0.001,-0.003,-0.0146,0.0353,0.3787,3.0,1.0,0.3333,5.0,-0.07,-0.5573,-0.5615
AMZN,7,19,83,0.001,-0.003,-0.0146,0.0353,0.3787,3.0,1.0,0.3333,5.0,-0.07,-0.5573,-0.5615
AMZN,7,19,84,0.001,-0.008100000000000001,-0.0398,-0.2953,0.3787,2.0,0.0,0.0,5.0,-0.08,-0.5573,-0.5615
